name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Beta Booster Box Case,Beta,Standard,,847.56,842.54,-5.019999999999982,-0.59228845155505,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Beta Booster Box,Beta,Standard,,144.98,147.05,2.0700000000000216,1.4277831425024292,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Dragonlord Box,Dragonlord,Standard,,248.29,250.33,2.0400000000000205,0.8216198799790649,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Ironclad Foil,Gothic,Foil,,110.32,108.84,-1.4799999999999898,-1.3415518491660532,https://www.tcgplayer.com/product/667367/sorcery-contested-realm-gothic-ironclad-foil
Cauldron Crones Foil,Alpha,Foil,Ordinary,5.82,4.8,-1.0200000000000005,-17.525773195876297,https://www.tcgplayer.com/product/521845/sorcery-contested-realm-alpha-cauldron-crones-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,35.51,36.52,1.0100000000000051,2.84426921993806,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Abaddon Succubus,Gothic,Standard,Elite,4.58,5.54,0.96,20.96069868995633,https://www.tcgplayer.com/product/666917/sorcery-contested-realm-gothic-abaddon-succubus
Highland Princess Foil,Beta,Foil,Unique,118.49,117.54,-0.9499999999999886,-0.8017554223985051,https://www.tcgplayer.com/product/523284/sorcery-contested-realm-beta-highland-princess-foil
Kythera Mechanism,Alpha,Standard,Unique,21.39,22.23,0.8399999999999999,3.927068723702664,https://www.tcgplayer.com/product/521975/sorcery-contested-realm-alpha-kythera-mechanism
Duplicator Foil,Gothic,Foil,,193.0,192.18,-0.8199999999999932,-0.42487046632124,https://www.tcgplayer.com/product/667167/sorcery-contested-realm-gothic-duplicator-foil
The Flood,Gothic,Standard,Unique,13.12,12.36,-0.7599999999999998,-5.792682926829267,https://www.tcgplayer.com/product/667696/sorcery-contested-realm-gothic-the-flood
Wuthering Heights,Gothic,Standard,Elite,6.85,7.59,0.7400000000000002,10.8029197080292,https://www.tcgplayer.com/product/667776/sorcery-contested-realm-gothic-wuthering-heights
Arid Desert Foil,Alpha,Foil,Ordinary,10.0,9.32,-0.6799999999999997,-6.799999999999998,https://www.tcgplayer.com/product/521770/sorcery-contested-realm-alpha-arid-desert-foil
Onyx Core,Beta,Standard,Unique,55.56,54.89,-0.6700000000000017,-1.2059035277177856,https://www.tcgplayer.com/product/523506/sorcery-contested-realm-beta-onyx-core
Joyous Garde,Arthurian Legends,Standard,Unique,52.0,51.36,-0.6400000000000006,-1.2307692307692317,https://www.tcgplayer.com/product/585293/sorcery-contested-realm-arthurian-legends-joyous-garde
Algor Omphalos,Gothic,Standard,Unique,52.93,52.36,-0.5700000000000003,-1.0768940109578695,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
A Midsummer Nights Dream Foil,Arthurian Legends,Foil,Unique,59.67,59.11,-0.5600000000000023,-0.9384950561421187,https://www.tcgplayer.com/product/585130/sorcery-contested-realm-arthurian-legends-a-midsummer-nights-dream-foil
Bower of Bliss,Arthurian Legends,Standard,Unique,9.64,9.08,-0.5600000000000005,-5.809128630705399,https://www.tcgplayer.com/product/585171/sorcery-contested-realm-arthurian-legends-bower-of-bliss
Arthurian Legends Booster Box,Arthurian Legends,Standard,,118.19,118.65,0.46000000000000796,0.3892038243506286,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Gothic Booster Box,Gothic,Standard,,161.06,161.5,0.4399999999999977,0.273190115484911,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
