name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,631.55,646.69,15.1400000000001,2.397276541841517,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Abaddon Succubus Foil,Gothic,Foil,Elite,55.66,60.63,4.970000000000006,8.929213079410719,https://www.tcgplayer.com/product/666918/sorcery-contested-realm-gothic-abaddon-succubus-foil
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,95.6,90.75,-4.849999999999994,-5.0732217573221705,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Beta Booster Box Case,Beta,Standard,,849.45,853.96,4.509999999999991,0.5309317793866609,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Divine Healing Foil,Alpha,Foil,Exceptional,28.13,32.0,3.870000000000001,13.757554212584433,https://www.tcgplayer.com/product/521691/sorcery-contested-realm-alpha-divine-healing-foil
Ruins Foil,Beta,Foil,Exceptional,87.51,84.37,-3.1400000000000006,-3.5881613529882306,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Onyx Core,Alpha,Standard,Unique,82.23,85.26,3.030000000000001,3.6847865742429784,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Merlin Foil,Arthurian Legends,Foil,Unique,102.77,100.05,-2.719999999999999,-2.6466867762965833,https://www.tcgplayer.com/product/585335/sorcery-contested-realm-arthurian-legends-merlin-foil
Mismanaged Mortuary Foil,Gothic,Foil,Elite,22.23,23.96,1.7300000000000004,7.782276203328836,https://www.tcgplayer.com/product/667445/sorcery-contested-realm-gothic-mismanaged-mortuary-foil
Wuthering Heights,Gothic,Standard,Elite,11.08,12.62,1.5399999999999991,13.898916967509017,https://www.tcgplayer.com/product/667776/sorcery-contested-realm-gothic-wuthering-heights
Vatn Draconis Foil,Dragonlord,Foil,Unique,134.76,133.28,-1.4799999999999898,-1.0982487384980633,https://www.tcgplayer.com/product/647358/sorcery-contested-realm-dragonlord-vatn-draconis-foil
Mesmerism Foil,Arthurian Legends,Foil,Unique,57.11,58.53,1.4200000000000017,2.4864296970758213,https://www.tcgplayer.com/product/585341/sorcery-contested-realm-arthurian-legends-mesmerism-foil
Bane Widow Foil,Alpha,Foil,Exceptional,8.69,10.04,1.3499999999999996,15.535097813578824,https://www.tcgplayer.com/product/521549/sorcery-contested-realm-alpha-bane-widow-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,38.9,37.72,-1.1799999999999997,-3.033419023136246,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Assimilator Snail Foil,Gothic,Foil,Elite,16.69,15.74,-0.9500000000000011,-5.692031156381072,https://www.tcgplayer.com/product/666972/sorcery-contested-realm-gothic-assimilator-snail-foil
Scent Hounds Foil,Alpha,Foil,Ordinary,12.16,11.25,-0.9100000000000001,-7.483552631578949,https://www.tcgplayer.com/product/521709/sorcery-contested-realm-alpha-scent-hounds-foil
Bone Rabble Store Alternate Art Promo Foil,Beta,Foil,Promo,13.38,14.15,0.7699999999999996,5.754857997010459,https://www.tcgplayer.com/product/528825/sorcery-contested-realm-beta-bone-rabble-store-alternate-art-promo-foil
Innsmouth Dock,Gothic,Standard,Unique,42.01,41.32,-0.6899999999999977,-1.6424660795048747,https://www.tcgplayer.com/product/667354/sorcery-contested-realm-gothic-innsmouth-dock
Blink Foil Corrected,Beta,Foil,Ordinary,30.53,29.95,-0.5800000000000018,-1.899770717327225,https://www.tcgplayer.com/product/627673/sorcery-contested-realm-beta-blink-foil-corrected
Spellslinger Promo,Beta,Foil,Promo,39.49,40.06,0.5700000000000003,1.4434033932641182,https://www.tcgplayer.com/product/625139/sorcery-contested-realm-beta-spellslinger-promo
