name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Maiden Mother Crone Foil,Gothic,Foil,Unique,149.69,163.89,14.199999999999989,9.486271628031258,https://www.tcgplayer.com/product/667419/sorcery-contested-realm-gothic-maiden-mother-crone-foil
Elementalist Foil,Alpha,Foil,Elite,199.66,212.25,12.590000000000003,6.305719723530003,https://www.tcgplayer.com/product/521838/sorcery-contested-realm-alpha-elementalist-foil
Kiss of Judas Foil,Gothic,Foil,Unique,182.58,173.19,-9.390000000000015,-5.142951035162676,https://www.tcgplayer.com/product/667381/sorcery-contested-realm-gothic-kiss-of-judas-foil
Watery Grave Foil,Gothic,Foil,Unique,66.88,70.72,3.8400000000000034,5.741626794258379,https://www.tcgplayer.com/product/667759/sorcery-contested-realm-gothic-watery-grave-foil
Satanic Panic Foil,Gothic,Foil,Unique,51.18,47.78,-3.3999999999999986,-6.64322000781555,https://www.tcgplayer.com/product/667594/sorcery-contested-realm-gothic-satanic-panic-foil
Bosk Troll Foil,Alpha,Foil,Ordinary,10.87,13.53,2.66,24.471021159153636,https://www.tcgplayer.com/product/521735/sorcery-contested-realm-alpha-bosk-troll-foil
Waypoint Portal Foil,Alpha,Foil,Exceptional,12.31,14.82,2.51,20.389926888708366,https://www.tcgplayer.com/product/522499/sorcery-contested-realm-alpha-waypoint-portal-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,34.84,37.34,2.5,7.175660160734787,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Wormelow Tump Foil,Arthurian Legends,Foil,Unique,83.4,81.1,-2.3000000000000114,-2.757793764988023,https://www.tcgplayer.com/product/585569/sorcery-contested-realm-arthurian-legends-wormelow-tump-foil
Gothic Booster Box,Gothic,Standard,,199.63,201.87,2.240000000000009,1.122075840304568,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,168.75,170.99,2.240000000000009,1.3274074074074127,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Tintagel Foil,Arthurian Legends,Foil,Unique,138.55,136.48,-2.0700000000000216,-1.4940454709491313,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,141.64,143.48,1.8400000000000034,1.2990680598700959,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Tufted Turtles Foil,Alpha,Foil,Ordinary,9.49,11.21,1.7200000000000006,18.12434141201265,https://www.tcgplayer.com/product/522362/sorcery-contested-realm-alpha-tufted-turtles-foil
Wuthering Heights Foil,Gothic,Foil,Elite,115.5,117.0,1.5,1.2987012987012987,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Oasis Foil,Alpha,Foil,Exceptional,99.66,100.82,1.1599999999999966,1.1639574553481806,https://www.tcgplayer.com/product/522164/sorcery-contested-realm-alpha-oasis-foil
Toolbox Foil,Gothic,Foil,Exceptional,33.07,34.14,1.0700000000000003,3.235560931357727,https://www.tcgplayer.com/product/667723/sorcery-contested-realm-gothic-toolbox-foil
Vatn Draconis,Dragonlord,Standard,Unique,49.5,48.46,-1.0399999999999991,-2.1010101010100994,https://www.tcgplayer.com/product/647357/sorcery-contested-realm-dragonlord-vatn-draconis
Grim Guisarme Foil,Arthurian Legends,Foil,Elite,10.94,9.98,-0.9599999999999991,-8.775137111517358,https://www.tcgplayer.com/product/585266/sorcery-contested-realm-arthurian-legends-grim-guisarme-foil
Guile Sirens Pledge Pack,Alpha,Standard,Exceptional,36.49,37.35,0.8599999999999994,2.3568100849547804,https://www.tcgplayer.com/product/530295/sorcery-contested-realm-alpha-guile-sirens-pledge-pack
