name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Mephistopheles Foil,Gothic,Foil,Unique,114.17,126.49,12.319999999999993,10.790925812385034,https://www.tcgplayer.com/product/667439/sorcery-contested-realm-gothic-mephistopheles-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,346.66,353.82,7.159999999999968,2.0654243350833577,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,150.77,156.93,6.159999999999997,4.085693440339588,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Altar of Malachai Foil,Gothic,Foil,Unique,119.98,115.18,-4.799999999999997,-4.0006667777962965,https://www.tcgplayer.com/product/666943/sorcery-contested-realm-gothic-altar-of-malachai-foil
Avatar of Water Preconstructed Deck,Alpha,Standard,Elite,156.02,160.52,4.5,2.8842456095372384,https://www.tcgplayer.com/product/521532/sorcery-contested-realm-alpha-avatar-of-water-preconstructed-deck
Caelestis Foil,Dragonlord,Foil,Unique,148.22,143.86,-4.359999999999985,-2.941573336931578,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,227.38,224.3,-3.079999999999984,-1.3545606473744323,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Waypoint Portal Foil,Alpha,Foil,Exceptional,14.54,16.72,2.1799999999999997,14.99312242090784,https://www.tcgplayer.com/product/522499/sorcery-contested-realm-alpha-waypoint-portal-foil
Roots of Yggdrasil Foil,Alpha,Foil,Unique,301.85,300.0,-1.8500000000000227,-0.6128871956269745,https://www.tcgplayer.com/product/522288/sorcery-contested-realm-alpha-roots-of-yggdrasil-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,45.6,44.13,-1.4699999999999989,-3.2236842105263133,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Prophets of Doom Preconstructed Decks,Gothic,Standard,,44.02,44.98,0.9599999999999937,2.1808268968650473,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Azuridge Caravan Foil,Alpha,Foil,Ordinary,7.81,8.68,0.8700000000000001,11.139564660691423,https://www.tcgplayer.com/product/521540/sorcery-contested-realm-alpha-azuridge-caravan-foil
Battlemage Foil,Beta,Foil,Elite,47.82,48.67,0.8500000000000014,1.7774989544123827,https://www.tcgplayer.com/product/522821/sorcery-contested-realm-beta-battlemage-foil
Craterize Foil,Alpha,Foil,Elite,49.31,50.03,0.7199999999999989,1.460150070979515,https://www.tcgplayer.com/product/522134/sorcery-contested-realm-alpha-craterize-foil
Morgana le Fay,Arthurian Legends,Standard,Unique,88.63,87.97,-0.6599999999999966,-0.744668848019854,https://www.tcgplayer.com/product/585346/sorcery-contested-realm-arthurian-legends-morgana-le-fay
Wild Fanatic Foil,Gothic,Foil,Ordinary,7.38,8.0,0.6200000000000001,8.40108401084011,https://www.tcgplayer.com/product/667767/sorcery-contested-realm-gothic-wild-fanatic-foil
Gothic Booster Box,Gothic,Standard,,203.11,203.67,0.5599999999999739,0.2757126680123942,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Arthurian Legends Booster Case,Arthurian Legends,Standard,,772.48,771.96,-0.5199999999999818,-0.06731565865782697,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Doomsday Cult Foil,Gothic,Foil,Elite,6.78,7.29,0.5099999999999998,7.522123893805306,https://www.tcgplayer.com/product/667151/sorcery-contested-realm-gothic-doomsday-cult-foil
Atlantean Fate,Beta,Standard,Unique,40.71,41.19,0.4799999999999969,1.1790714812085406,https://www.tcgplayer.com/product/523235/sorcery-contested-realm-beta-atlantean-fate
