name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Ghost Ship Foil,Alpha,Foil,Elite,104.32,117.5,13.180000000000007,12.634202453987736,https://www.tcgplayer.com/product/522006/sorcery-contested-realm-alpha-ghost-ship-foil
The Four Elementals Preconstructed Deck Box,Alpha,Standard,,820.95,831.46,10.509999999999991,1.280224130580424,https://www.tcgplayer.com/product/521577/sorcery-contested-realm-alpha-the-four-elementals-preconstructed-deck-box
Kairos the Archivist Foil,Dragonlord,Foil,Unique,153.07,160.45,7.3799999999999955,4.821323577448224,https://www.tcgplayer.com/product/647344/sorcery-contested-realm-dragonlord-kairos-the-archivist-foil
Avatar of Air Preconstructed Deck,Alpha,Standard,Elite,353.72,360.87,7.149999999999977,2.0213728372724122,https://www.tcgplayer.com/product/521519/sorcery-contested-realm-alpha-avatar-of-air-preconstructed-deck
Onyx Core,Alpha,Standard,Unique,151.05,146.47,-4.5800000000000125,-3.0321085733201008,https://www.tcgplayer.com/product/522176/sorcery-contested-realm-alpha-onyx-core
Torrid Omphalos Foil,Gothic,Foil,Unique,226.21,229.24,3.030000000000001,1.3394633305335755,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Shrine of the Dragonlord Foil,Dragonlord,Foil,Unique,253.02,255.77,2.75,1.0868706031143782,https://www.tcgplayer.com/product/647362/sorcery-contested-realm-dragonlord-shrine-of-the-dragonlord-foil
Beta Booster Box,Beta,Standard,,180.73,183.03,2.3000000000000114,1.27261661041333,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Doomsday Cult Foil,Gothic,Foil,Elite,10.09,11.98,1.8900000000000006,18.731417244796837,https://www.tcgplayer.com/product/667151/sorcery-contested-realm-gothic-doomsday-cult-foil
Plague of Frogs,Alpha,Standard,Unique,26.7,28.43,1.7300000000000004,6.4794007490636725,https://www.tcgplayer.com/product/522610/sorcery-contested-realm-alpha-plague-of-frogs
Interrogator Foil,Gothic,Foil,,76.15,74.5,-1.6500000000000057,-2.1667760998030277,https://www.tcgplayer.com/product/667359/sorcery-contested-realm-gothic-interrogator-foil
Satanic Panic Foil,Gothic,Foil,Unique,45.82,44.2,-1.6199999999999974,-3.5355739851593135,https://www.tcgplayer.com/product/667594/sorcery-contested-realm-gothic-satanic-panic-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,130.89,132.42,1.5300000000000011,1.1689204675681881,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
Planar Gate Foil,Alpha,Foil,Elite,56.99,58.5,1.509999999999998,2.649587646955603,https://www.tcgplayer.com/product/522615/sorcery-contested-realm-alpha-planar-gate-foil
Pristine Paradise,Alpha,Standard,Unique,21.69,22.98,1.2899999999999991,5.9474412171507565,https://www.tcgplayer.com/product/522331/sorcery-contested-realm-alpha-pristine-paradise
Cerberus in Chains Foil,Beta,Foil,Unique,32.2,33.28,1.0799999999999983,3.3540372670807397,https://www.tcgplayer.com/product/522935/sorcery-contested-realm-beta-cerberus-in-chains-foil
Crown of the Victor,Alpha,Standard,Unique,8.83,9.9,1.0700000000000003,12.11778029445074,https://www.tcgplayer.com/product/522222/sorcery-contested-realm-alpha-crown-of-the-victor
The Colour Out of Space,Alpha,Standard,Unique,33.06,33.94,0.8799999999999955,2.6618269812462048,https://www.tcgplayer.com/product/522542/sorcery-contested-realm-alpha-the-colour-out-of-space
Pathfinder,Alpha,Standard,Unique,34.66,35.51,0.8500000000000014,2.4523946912867904,https://www.tcgplayer.com/product/522546/sorcery-contested-realm-alpha-pathfinder
Pathfinder Foil,Beta,Foil,Unique,136.52,137.28,0.7599999999999909,0.5566949897450856,https://www.tcgplayer.com/product/523553/sorcery-contested-realm-beta-pathfinder-foil
