name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Ignis Rex Foil,Dragonlord,Foil,Unique,264.53,257.44,-7.089999999999975,-2.6802253052583738,https://www.tcgplayer.com/product/647356/sorcery-contested-realm-dragonlord-ignis-rex-foil
Amazon Warriors Alpha Investments Promo Foil,Beta,Foil,Promo,120.44,125.41,4.969999999999999,4.126536034540019,https://www.tcgplayer.com/product/552235/sorcery-contested-realm-beta-amazon-warriors-alpha-investments-promo-foil
Wuthering Heights Foil,Gothic,Foil,Elite,32.24,36.46,4.219999999999999,13.089330024813892,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Angels Egg Foil,Beta,Foil,Elite,19.14,16.06,-3.080000000000002,-16.091954022988514,https://www.tcgplayer.com/product/522872/sorcery-contested-realm-beta-angels-egg-foil
Gothic Booster Box,Gothic,Standard,,172.26,174.76,2.5,1.4512945547428306,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Cloud City,Dust Reward Promos,Foil,Unique,116.26,118.29,2.030000000000001,1.7460863581627395,https://www.tcgplayer.com/product/550741/sorcery-contested-realm-dust-reward-promos-cloud-city
Panorama Manticore Foil,Beta,Foil,Elite,17.53,15.92,-1.6100000000000012,-9.184255561893902,https://www.tcgplayer.com/product/523549/sorcery-contested-realm-beta-panorama-manticore-foil
Red Desert Foil,Alpha,Foil,Ordinary,41.7,43.18,1.4799999999999969,3.549160671462822,https://www.tcgplayer.com/product/522229/sorcery-contested-realm-alpha-red-desert-foil
Sturmgeist,Gothic,Standard,Elite,5.16,6.34,1.1799999999999997,22.86821705426356,https://www.tcgplayer.com/product/667672/sorcery-contested-realm-gothic-sturmgeist
River of Flame Foil,Beta,Foil,Unique,85.98,84.98,-1.0,-1.1630611770179111,https://www.tcgplayer.com/product/523514/sorcery-contested-realm-beta-river-of-flame-foil
Torrid Omphalos,Gothic,Standard,Unique,52.99,52.2,-0.7899999999999991,-1.4908473296848446,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
Wuthering Heights,Gothic,Standard,Elite,13.85,14.59,0.7400000000000002,5.342960288808666,https://www.tcgplayer.com/product/667776/sorcery-contested-realm-gothic-wuthering-heights
Pact with the Devil,Beta,Standard,Unique,9.59,8.88,-0.7099999999999991,-7.40354535974973,https://www.tcgplayer.com/product/523543/sorcery-contested-realm-beta-pact-with-the-devil
Winter River Foil Box Topper,Alpha,Foil,Ordinary,22.08,21.43,-0.6499999999999986,-2.9438405797101383,https://www.tcgplayer.com/product/530305/sorcery-contested-realm-alpha-winter-river-foil-box-topper
Arthurian Legends Booster Box,Arthurian Legends,Standard,,132.88,132.24,-0.6399999999999864,-0.4816375677302727,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Prophets of Doom Preconstructed Decks,Gothic,Standard,,37.12,37.75,0.6300000000000026,1.697198275862076,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Kettletop Leprechaun Foil,Arthurian Legends,Foil,Ordinary,10.64,10.06,-0.5800000000000001,-5.451127819548873,https://www.tcgplayer.com/product/585302/sorcery-contested-realm-arthurian-legends-kettletop-leprechaun-foil
Palliburrie Bats Foil,Alpha,Foil,Ordinary,9.68,9.12,-0.5600000000000005,-5.7851239669421535,https://www.tcgplayer.com/product/522531/sorcery-contested-realm-alpha-palliburrie-bats-foil
Weathered Trunks Foil,Gothic,Foil,Ordinary,8.75,8.2,-0.5500000000000007,-6.2857142857142945,https://www.tcgplayer.com/product/667763/sorcery-contested-realm-gothic-weathered-trunks-foil
Fertile Earth Foil,Gothic,Foil,Exceptional,7.56,7.02,-0.54,-7.142857142857144,https://www.tcgplayer.com/product/667213/sorcery-contested-realm-gothic-fertile-earth-foil
