name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Boudicca Foil,Arthurian Legends,Foil,Unique,101.12,104.49,3.3699999999999903,3.3326740506329013,https://www.tcgplayer.com/product/585170/sorcery-contested-realm-arthurian-legends-boudicca-foil
The Green Knight Foil,Arthurian Legends,Foil,Unique,73.82,76.83,3.010000000000005,4.077485776212416,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
Unravel Foil,Alpha,Foil,Ordinary,22.5,25.0,2.5,11.11111111111111,https://www.tcgplayer.com/product/522386/sorcery-contested-realm-alpha-unravel-foil
Beta Booster Box,Beta,Standard,,162.08,164.24,2.1599999999999966,1.3326752221125349,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,66.95,65.02,-1.9300000000000068,-2.8827483196415336,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
Archangel Raphael Foil,Gothic,Foil,Unique,138.7,140.51,1.8100000000000023,1.3049747656813282,https://www.tcgplayer.com/product/666960/sorcery-contested-realm-gothic-archangel-raphael-foil
Grey Wolves Foil,Beta,Foil,Ordinary,22.18,20.62,-1.5599999999999987,-7.033363390441834,https://www.tcgplayer.com/product/523435/sorcery-contested-realm-beta-grey-wolves-foil
Mesmerism Foil,Arthurian Legends,Foil,Unique,60.63,61.82,1.1899999999999977,1.9627247237341212,https://www.tcgplayer.com/product/585341/sorcery-contested-realm-arthurian-legends-mesmerism-foil
Gothic Booster Box,Gothic,Standard,,172.91,173.86,0.950000000000017,0.5494187727719722,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
The Rack,Gothic,Standard,Unique,13.19,14.01,0.8200000000000003,6.216830932524642,https://www.tcgplayer.com/product/667708/sorcery-contested-realm-gothic-the-rack
Pathfinder Foil,Beta,Foil,Unique,114.18,114.99,0.8099999999999881,0.7094062007356701,https://www.tcgplayer.com/product/523553/sorcery-contested-realm-beta-pathfinder-foil
Bane of Aventis,Gothic,Standard,Unique,22.7,23.41,0.7100000000000009,3.1277533039647616,https://www.tcgplayer.com/product/666981/sorcery-contested-realm-gothic-bane-of-aventis
Pnakotic Manuscript Foil,Beta,Foil,Unique,33.17,33.87,0.6999999999999957,2.110340669279456,https://www.tcgplayer.com/product/523153/sorcery-contested-realm-beta-pnakotic-manuscript-foil
Ruby Core,Alpha,Standard,Unique,83.16,83.83,0.6700000000000017,0.8056758056758078,https://www.tcgplayer.com/product/522295/sorcery-contested-realm-alpha-ruby-core
Telekinesis Foil,Beta,Foil,Exceptional,5.85,5.18,-0.6699999999999999,-11.452991452991453,https://www.tcgplayer.com/product/522982/sorcery-contested-realm-beta-telekinesis-foil
Key to the City,Gothic,Standard,Unique,48.68,49.34,0.6600000000000037,1.3557929334429,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Ruins Foil,Beta,Foil,Exceptional,61.4,60.76,-0.6400000000000006,-1.042345276872965,https://www.tcgplayer.com/product/523579/sorcery-contested-realm-beta-ruins-foil
Winter River Foil Box Topper,Alpha,Foil,Ordinary,23.67,24.24,0.5699999999999967,2.408111533586805,https://www.tcgplayer.com/product/530305/sorcery-contested-realm-alpha-winter-river-foil-box-topper
Lilith,Gothic,Standard,Unique,45.14,45.66,0.519999999999996,1.1519716437749137,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
Aquamarine Core Foil,Beta,Foil,Unique,229.88,229.37,-0.5099999999999909,-0.2218548808073738,https://www.tcgplayer.com/product/522892/sorcery-contested-realm-beta-aquamarine-core-foil
