name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box,Alpha,Standard,,1461.1,1668.31,207.21000000000004,14.18178085004449,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Lord of Unland Foil,Alpha,Foil,Unique,245.5,255.74,10.240000000000009,4.171079429735238,https://www.tcgplayer.com/product/522020/sorcery-contested-realm-alpha-lord-of-unland-foil
Royal Bodyguard Foil,Alpha,Foil,Elite,140.22,130.69,-9.530000000000001,-6.796462701469121,https://www.tcgplayer.com/product/522291/sorcery-contested-realm-alpha-royal-bodyguard-foil
The Green Knight Foil,Arthurian Legends,Foil,Unique,107.18,115.58,8.399999999999991,7.837283075200589,https://www.tcgplayer.com/product/585503/sorcery-contested-realm-arthurian-legends-the-green-knight-foil
Deathwish Foil,Gothic,Foil,Unique,75.76,68.28,-7.480000000000004,-9.873284054910247,https://www.tcgplayer.com/product/667115/sorcery-contested-realm-gothic-deathwish-foil
Satanic Panic Foil,Gothic,Foil,Unique,58.27,51.18,-7.090000000000003,-12.167496138664841,https://www.tcgplayer.com/product/667594/sorcery-contested-realm-gothic-satanic-panic-foil
The Malleus Maleficarum Foil,Gothic,Foil,Unique,118.98,111.99,-6.990000000000009,-5.874936964195671,https://www.tcgplayer.com/product/667703/sorcery-contested-realm-gothic-the-malleus-maleficarum-foil
Aino Foil,Gothic,Foil,Unique,235.07,241.4,6.3300000000000125,2.692814906198159,https://www.tcgplayer.com/product/666933/sorcery-contested-realm-gothic-aino-foil
The Inquisition Foil,Gothic,Foil,Unique,114.3,108.35,-5.950000000000003,-5.205599300087492,https://www.tcgplayer.com/product/667701/sorcery-contested-realm-gothic-the-inquisition-foil
Archangel Samael Foil,Gothic,Foil,Unique,197.48,203.3,5.820000000000022,2.9471338869759074,https://www.tcgplayer.com/product/666962/sorcery-contested-realm-gothic-archangel-samael-foil
Peace Offering Foil,Gothic,Foil,Unique,101.24,96.65,-4.589999999999989,-4.533781114184107,https://www.tcgplayer.com/product/667523/sorcery-contested-realm-gothic-peace-offering-foil
Lord of Lies Foil,Gothic,Foil,Elite,76.53,80.54,4.010000000000005,5.239775251535352,https://www.tcgplayer.com/product/667411/sorcery-contested-realm-gothic-lord-of-lies-foil
Day of Judgment Foil,Gothic,Foil,Unique,56.43,52.74,-3.6899999999999977,-6.5390749601275875,https://www.tcgplayer.com/product/667111/sorcery-contested-realm-gothic-day-of-judgment-foil
Gargantula Foil,Gothic,Foil,Elite,67.44,70.48,3.0400000000000063,4.507710557532631,https://www.tcgplayer.com/product/667245/sorcery-contested-realm-gothic-gargantula-foil
Wormelow Tump Foil,Arthurian Legends,Foil,Unique,91.98,88.98,-3.0,-3.2615786040443573,https://www.tcgplayer.com/product/585569/sorcery-contested-realm-arthurian-legends-wormelow-tump-foil
Sold out Cemetery Foil,Gothic,Foil,Elite,24.48,21.64,-2.84,-11.601307189542483,https://www.tcgplayer.com/product/667653/sorcery-contested-realm-gothic-sold-out-cemetery-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,47.03,49.5,2.469999999999999,5.2519668296831785,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Amulet of Niniane Foil,Arthurian Legends,Foil,Unique,122.96,120.52,-2.4399999999999977,-1.9843851659076106,https://www.tcgplayer.com/product/585132/sorcery-contested-realm-arthurian-legends-amulet-of-niniane-foil
Valley of Delight Foil,Arthurian Legends,Foil,Elite,60.81,62.79,1.9799999999999969,3.2560434139121806,https://www.tcgplayer.com/product/585533/sorcery-contested-realm-arthurian-legends-valley-of-delight-foil
Book of Blessings Foil,Gothic,Foil,Unique,61.09,59.18,-1.9100000000000037,-3.1265346210509146,https://www.tcgplayer.com/product/667033/sorcery-contested-realm-gothic-book-of-blessings-foil
