name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box,Alpha,Standard,,1071.5,1121.72,50.22000000000003,4.686887540830614,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Gothic Booster Case,Gothic,Standard,,933.66,941.42,7.759999999999991,0.8311376732429354,https://www.tcgplayer.com/product/656592/sorcery-contested-realm-gothic-gothic-booster-case
Beta Booster Box Case,Beta,Standard,,881.4,885.41,4.009999999999991,0.45495802132970176,https://www.tcgplayer.com/product/522760/sorcery-contested-realm-beta-beta-booster-box-case
Amazon Warriors Alpha Investments Promo Foil,Beta,Foil,Promo,135.66,139.64,3.9799999999999898,2.933805100987756,https://www.tcgplayer.com/product/552235/sorcery-contested-realm-beta-amazon-warriors-alpha-investments-promo-foil
Highland Princess Foil,Beta,Foil,Unique,114.67,111.76,-2.9099999999999966,-2.5377169268335193,https://www.tcgplayer.com/product/523284/sorcery-contested-realm-beta-highland-princess-foil
Eriks Curiosa,Alpha,Standard,Unique,250.63,252.73,2.0999999999999943,0.8378885209272611,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
Tintagel Foil,Arthurian Legends,Foil,Unique,150.7,149.06,-1.6399999999999864,-1.0882548108825392,https://www.tcgplayer.com/product/585517/sorcery-contested-realm-arthurian-legends-tintagel-foil
Boudicca Foil,Arthurian Legends,Foil,Unique,108.28,106.76,-1.519999999999996,-1.4037680088658995,https://www.tcgplayer.com/product/585170/sorcery-contested-realm-arthurian-legends-boudicca-foil
Joyous Garde Foil,Arthurian Legends,Foil,Unique,174.46,175.65,1.1899999999999977,0.6821047804654349,https://www.tcgplayer.com/product/585294/sorcery-contested-realm-arthurian-legends-joyous-garde-foil
Balor of the Evil Eye,Gothic,Standard,Unique,28.95,29.69,0.740000000000002,2.55613126079448,https://www.tcgplayer.com/product/666979/sorcery-contested-realm-gothic-balor-of-the-evil-eye
Boudicca,Arthurian Legends,Standard,Unique,34.34,35.08,0.7399999999999949,2.154921374490375,https://www.tcgplayer.com/product/585169/sorcery-contested-realm-arthurian-legends-boudicca
Mover of Mountains,Gothic,Standard,Unique,17.9,18.62,0.7200000000000024,4.022346368715097,https://www.tcgplayer.com/product/667460/sorcery-contested-realm-gothic-mover-of-mountains
Arthurian Legends Booster Box,Arthurian Legends,Standard,,133.33,133.95,0.6199999999999761,0.46501162529061435,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Pact with the Devil,Alpha,Standard,Unique,19.98,20.56,0.5799999999999983,2.9029029029028943,https://www.tcgplayer.com/product/522522/sorcery-contested-realm-alpha-pact-with-the-devil
Joyous Garde,Arthurian Legends,Standard,Unique,48.8,49.36,0.5600000000000023,1.1475409836065622,https://www.tcgplayer.com/product/585293/sorcery-contested-realm-arthurian-legends-joyous-garde
Beta Booster Box,Beta,Standard,,168.97,168.42,-0.5500000000000114,-0.325501568325745,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Pollimorph Foil,Beta,Foil,Elite,10.59,11.1,0.5099999999999998,4.815864022662888,https://www.tcgplayer.com/product/523179/sorcery-contested-realm-beta-pollimorph-foil
Sir Bors the Younger Foil,Arthurian Legends,Foil,Unique,9.7,10.2,0.5,5.154639175257732,https://www.tcgplayer.com/product/585429/sorcery-contested-realm-arthurian-legends-sir-bors-the-younger-foil
Eclipse,Gothic,Standard,Unique,33.33,33.81,0.480000000000004,1.4401440144014521,https://www.tcgplayer.com/product/667170/sorcery-contested-realm-gothic-eclipse
Algor Omphalos,Gothic,Standard,Unique,44.37,43.94,-0.4299999999999997,-0.969123281496506,https://www.tcgplayer.com/product/666938/sorcery-contested-realm-gothic-algor-omphalos
