name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Fey Changeling Foil,Alpha,Foil,Exceptional,22.98,36.49,13.510000000000002,58.79025239338556,https://www.tcgplayer.com/product/522126/sorcery-contested-realm-alpha-fey-changeling-foil
Gigantism Foil,Alpha,Foil,Unique,191.22,204.65,13.430000000000007,7.023323920092044,https://www.tcgplayer.com/product/522026/sorcery-contested-realm-alpha-gigantism-foil
Harbinger,Dust Reward Promos,Standard,Ordinary,167.92,177.57,9.650000000000006,5.746784182944263,https://www.tcgplayer.com/product/678668/sorcery-contested-realm-dust-reward-promos-harbinger
Avatar of Fire Preconstructed Deck,Alpha,Standard,Elite,181.66,191.12,9.460000000000008,5.207530551579879,https://www.tcgplayer.com/product/521527/sorcery-contested-realm-alpha-avatar-of-fire-preconstructed-deck
Putrid Presence Foil,Gothic,Foil,Unique,51.83,58.6,6.770000000000003,13.061933243295396,https://www.tcgplayer.com/product/667550/sorcery-contested-realm-gothic-putrid-presence-foil
Sacred Stag Foil,Gothic,Foil,Elite,89.95,96.26,6.310000000000002,7.015008337965539,https://www.tcgplayer.com/product/667586/sorcery-contested-realm-gothic-sacred-stag-foil
Queen Guinevere Foil,Arthurian Legends,Foil,Unique,57.25,61.13,3.8800000000000026,6.777292576419218,https://www.tcgplayer.com/product/585381/sorcery-contested-realm-arthurian-legends-queen-guinevere-foil
Bury Foil,Alpha,Foil,Ordinary,19.15,21.56,2.41,12.584856396866842,https://www.tcgplayer.com/product/521802/sorcery-contested-realm-alpha-bury-foil
Critical Strike Foil,Alpha,Foil,Ordinary,8.06,10.44,2.379999999999999,29.528535980148867,https://www.tcgplayer.com/product/522217/sorcery-contested-realm-alpha-critical-strike-foil
Heat Ray Foil,Alpha,Foil,Ordinary,9.96,12.12,2.1599999999999984,21.68674698795179,https://www.tcgplayer.com/product/521889/sorcery-contested-realm-alpha-heat-ray-foil
Key to the City,Gothic,Standard,Unique,74.35,76.23,1.8800000000000097,2.528581035642246,https://www.tcgplayer.com/product/667372/sorcery-contested-realm-gothic-key-to-the-city
Torshammar Trinket Foil,Alpha,Foil,Exceptional,52.85,51.23,-1.6200000000000045,-3.0652790917691664,https://www.tcgplayer.com/product/522569/sorcery-contested-realm-alpha-torshammar-trinket-foil
Court of Equity,Dust Reward Promos,Standard,Promo,40.73,39.38,-1.3499999999999943,-3.3145101890498267,https://www.tcgplayer.com/product/708054/sorcery-contested-realm-dust-reward-promos-court-of-equity
Plague of Frogs,Alpha,Standard,Unique,28.43,29.48,1.0500000000000007,3.6932817446359505,https://www.tcgplayer.com/product/522610/sorcery-contested-realm-alpha-plague-of-frogs
Avatar of Earth Preconstructed Deck,Alpha,Standard,Elite,236.99,237.99,1.0,0.42195873243596776,https://www.tcgplayer.com/product/521526/sorcery-contested-realm-alpha-avatar-of-earth-preconstructed-deck
Disintegrate Foil,Beta,Foil,Elite,27.09,27.95,0.8599999999999994,3.174603174603172,https://www.tcgplayer.com/product/523147/sorcery-contested-realm-beta-disintegrate-foil
Lilith,Gothic,Standard,Unique,68.38,69.24,0.8599999999999994,1.2576776835331962,https://www.tcgplayer.com/product/667400/sorcery-contested-realm-gothic-lilith
Pathfinder Foil,Beta,Foil,Unique,137.28,138.1,0.8199999999999932,0.5973193473193423,https://www.tcgplayer.com/product/523553/sorcery-contested-realm-beta-pathfinder-foil
Sorcerer Store Alternate Art Promo Foil,Arthurian Legends Promo,Foil,Promo,131.9,131.2,-0.700000000000017,-0.5307050796057748,https://www.tcgplayer.com/product/607962/sorcery-contested-realm-arthurian-legends-promo-sorcerer-store-alternate-art-promo-foil
Eclipse,Gothic,Standard,Unique,31.57,30.9,-0.6700000000000017,-2.122267975926518,https://www.tcgplayer.com/product/667170/sorcery-contested-realm-gothic-eclipse
