name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Alpha Booster Box Case,Alpha,Standard,,8721.0,9629.67,908.6700000000001,10.419332645338839,https://www.tcgplayer.com/product/521582/sorcery-contested-realm-alpha-alpha-booster-box-case
Court of Equity Foil,Dust Reward Promos,Foil,Elite,162.5,175.0,12.5,7.6923076923076925,https://www.tcgplayer.com/product/708056/sorcery-contested-realm-dust-reward-promos-court-of-equity-foil
Dragonlords Lair Foil,Dragonlord,Foil,Unique,187.52,199.08,11.560000000000002,6.16467576791809,https://www.tcgplayer.com/product/647364/sorcery-contested-realm-dragonlord-dragonlords-lair-foil
Xeraphine Konrul Foil,Dragonlord,Foil,Unique,101.42,111.19,9.769999999999996,9.633208440149868,https://www.tcgplayer.com/product/647347/sorcery-contested-realm-dragonlord-xeraphine-konrul-foil
Moonsong Talagelum Foil,Dragonlord,Foil,Unique,168.27,177.58,9.310000000000002,5.532774707315625,https://www.tcgplayer.com/product/647351/sorcery-contested-realm-dragonlord-moonsong-talagelum-foil
Ring of Morrigan Foil,Arthurian Legends,Foil,Unique,599.53,608.11,8.580000000000041,1.4311210448184482,https://www.tcgplayer.com/product/585401/sorcery-contested-realm-arthurian-legends-ring-of-morrigan-foil
Cradle of Etherrum Foil,Dragonlord,Foil,Unique,122.58,130.32,7.739999999999995,6.3142437591776766,https://www.tcgplayer.com/product/647360/sorcery-contested-realm-dragonlord-cradle-of-etherrum-foil
Ring of Morrigan,Arthurian Legends,Standard,Unique,214.35,207.24,-7.109999999999985,-3.317004898530434,https://www.tcgplayer.com/product/585400/sorcery-contested-realm-arthurian-legends-ring-of-morrigan
Pied Piper of Hameln Foil,Gothic,Foil,Unique,143.38,150.42,7.039999999999992,4.910029292788389,https://www.tcgplayer.com/product/667530/sorcery-contested-realm-gothic-pied-piper-of-hameln-foil
Eriks Curiosa,Alpha,Standard,Unique,344.37,351.0,6.6299999999999955,1.9252548131370315,https://www.tcgplayer.com/product/521847/sorcery-contested-realm-alpha-eriks-curiosa
Wuthering Heights Foil,Gothic,Foil,Elite,122.44,127.94,5.5,4.4919960797125125,https://www.tcgplayer.com/product/667777/sorcery-contested-realm-gothic-wuthering-heights-foil
Magician Foil,Gothic,Foil,,391.3,386.11,-5.189999999999998,-1.3263480705341164,https://www.tcgplayer.com/product/667417/sorcery-contested-realm-gothic-magician-foil
Adtonitum Foil,Dragonlord,Foil,Unique,133.76,137.96,4.200000000000017,3.1399521531100607,https://www.tcgplayer.com/product/647353/sorcery-contested-realm-dragonlord-adtonitum-foil
Fenvale Muse Foil,Alpha,Foil,Ordinary,30.75,34.49,3.740000000000002,12.162601626016267,https://www.tcgplayer.com/product/522117/sorcery-contested-realm-alpha-fenvale-muse-foil
Caelestis Foil,Dragonlord,Foil,Unique,143.86,146.55,2.6899999999999977,1.8698734881134418,https://www.tcgplayer.com/product/647345/sorcery-contested-realm-dragonlord-caelestis-foil
Draco Corvus Foil,Dragonlord,Foil,Unique,120.29,122.69,2.3999999999999915,1.9951783190622592,https://www.tcgplayer.com/product/647349/sorcery-contested-realm-dragonlord-draco-corvus-foil
Arthurian Legends Booster Case,Arthurian Legends,Standard,,771.96,769.78,-2.1800000000000637,-0.2823980517125322,https://www.tcgplayer.com/product/563831/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-case
Iceberg Foil,Alpha,Foil,Exceptional,18.47,20.34,1.870000000000001,10.124526258798056,https://www.tcgplayer.com/product/521941/sorcery-contested-realm-alpha-iceberg-foil
Mazuj Ifrit Foil,Gothic,Foil,Elite,22.47,24.31,1.8399999999999999,8.188696039163329,https://www.tcgplayer.com/product/667433/sorcery-contested-realm-gothic-mazuj-ifrit-foil
The Four Elementals Preconstructed Deck Box Beta,Beta,Standard,,46.7,48.5,1.7999999999999972,3.8543897216274026,https://www.tcgplayer.com/product/522783/sorcery-contested-realm-beta-the-four-elementals-preconstructed-deck-box-beta
