name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Mount Ussar Sanctuary Foil,Gothic,Foil,Unique,150.21,160.27,10.060000000000002,6.697290460022636,https://www.tcgplayer.com/product/667459/sorcery-contested-realm-gothic-mount-ussar-sanctuary-foil
Char Omphalos Foil,Gothic,Foil,Unique,229.49,221.59,-7.900000000000006,-3.44241579153776,https://www.tcgplayer.com/product/667061/sorcery-contested-realm-gothic-char-omphalos-foil
Old Mortimers Den Foil,Gothic,Foil,Unique,63.72,71.13,7.409999999999997,11.629001883239166,https://www.tcgplayer.com/product/667493/sorcery-contested-realm-gothic-old-mortimers-den-foil
The Malleus Maleficarum Foil,Gothic,Foil,Unique,96.0,88.66,-7.340000000000003,-7.645833333333337,https://www.tcgplayer.com/product/667703/sorcery-contested-realm-gothic-the-malleus-maleficarum-foil
Observatory Foil,Alpha,Foil,Elite,104.71,109.73,5.02000000000001,4.794193486773002,https://www.tcgplayer.com/product/522167/sorcery-contested-realm-alpha-observatory-foil
Deliverance Foil,Gothic,Foil,Unique,82.79,78.23,-4.560000000000002,-5.507911583524583,https://www.tcgplayer.com/product/667121/sorcery-contested-realm-gothic-deliverance-foil
Saintweald Foil,Gothic,Foil,Unique,46.33,50.41,4.079999999999998,8.806388948845237,https://www.tcgplayer.com/product/667590/sorcery-contested-realm-gothic-saintweald-foil
Dank Omphalos Foil,Gothic,Foil,Unique,224.0,220.49,-3.509999999999991,-1.5669642857142816,https://www.tcgplayer.com/product/667105/sorcery-contested-realm-gothic-dank-omphalos-foil
City of Glass Foil,Gothic,Foil,Unique,123.68,126.66,2.9799999999999898,2.409443725743847,https://www.tcgplayer.com/product/667067/sorcery-contested-realm-gothic-city-of-glass-foil
Purgatory Foil,Gothic,Foil,Unique,60.54,63.44,2.8999999999999986,4.790221341261973,https://www.tcgplayer.com/product/667548/sorcery-contested-realm-gothic-purgatory-foil
Glastonbury Tor Foil,Arthurian Legends,Foil,Unique,132.94,135.27,2.3300000000000125,1.7526703776139705,https://www.tcgplayer.com/product/585254/sorcery-contested-realm-arthurian-legends-glastonbury-tor-foil
Beta Booster Box,Beta,Standard,,177.44,179.73,2.289999999999992,1.2905770964833139,https://www.tcgplayer.com/product/522759/sorcery-contested-realm-beta-beta-booster-box
Sturmgeist Foil,Gothic,Foil,Elite,62.97,65.08,2.1099999999999994,3.350801969191678,https://www.tcgplayer.com/product/667673/sorcery-contested-realm-gothic-sturmgeist-foil
Sorcery Contested Realm Pledge Pack,Alpha,Standard,,179.37,180.98,1.6099999999999852,0.8975859954284358,https://www.tcgplayer.com/product/522617/sorcery-contested-realm-alpha-sorcery-contested-realm-pledge-pack
Moonsong Talagelum,Dragonlord,Standard,Unique,33.39,34.98,1.5899999999999963,4.76190476190475,https://www.tcgplayer.com/product/647350/sorcery-contested-realm-dragonlord-moonsong-talagelum
Gothic Booster Box,Gothic,Standard,,195.56,194.22,-1.3400000000000034,-0.6852116997340987,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Courtesan Thais,Alpha,Standard,Unique,395.16,396.41,1.25,0.3163275635185747,https://www.tcgplayer.com/product/522109/sorcery-contested-realm-alpha-courtesan-thais
Queen of Midland,Alpha,Standard,Unique,12.59,13.74,1.1500000000000004,9.13423351866561,https://www.tcgplayer.com/product/522391/sorcery-contested-realm-alpha-queen-of-midland
Gilman House Foil,Gothic,Foil,Unique,123.97,122.86,-1.1099999999999994,-0.895377914011454,https://www.tcgplayer.com/product/667263/sorcery-contested-realm-gothic-gilman-house-foil
Gigantism,Alpha,Standard,Unique,13.4,14.29,0.8899999999999988,6.64179104477611,https://www.tcgplayer.com/product/522021/sorcery-contested-realm-alpha-gigantism
