name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Day of Judgment Foil,Gothic,Foil,Unique,70.4,66.92,-3.480000000000004,-4.943181818181824,https://www.tcgplayer.com/product/667111/sorcery-contested-realm-gothic-day-of-judgment-foil
Grey Wolves Foil,Beta,Foil,Ordinary,31.98,29.04,-2.9400000000000013,-9.193245778611637,https://www.tcgplayer.com/product/523435/sorcery-contested-realm-beta-grey-wolves-foil
Sirocco Scorpions Foil,Alpha,Foil,Ordinary,10.49,8.25,-2.24,-21.353670162059103,https://www.tcgplayer.com/product/522423/sorcery-contested-realm-alpha-sirocco-scorpions-foil
Autumn River Foil,Alpha,Foil,Ordinary,12.0,10.06,-1.9399999999999995,-16.166666666666664,https://www.tcgplayer.com/product/521782/sorcery-contested-realm-alpha-autumn-river-foil
Paladins of Bazia Foil,Gothic,Foil,Elite,27.75,26.12,-1.629999999999999,-5.87387387387387,https://www.tcgplayer.com/product/667517/sorcery-contested-realm-gothic-paladins-of-bazia-foil
Kingdom of Agartha Foil,Beta,Foil,Unique,33.84,32.3,-1.5400000000000063,-4.550827423167867,https://www.tcgplayer.com/product/523407/sorcery-contested-realm-beta-kingdom-of-agartha-foil
Algor Omphalos Foil,Gothic,Foil,Unique,197.62,198.96,1.3400000000000034,0.6780690213541157,https://www.tcgplayer.com/product/666939/sorcery-contested-realm-gothic-algor-omphalos-foil
Browse,Alpha,Standard,Unique,26.86,28.2,1.3399999999999999,4.9888309754281455,https://www.tcgplayer.com/product/521758/sorcery-contested-realm-alpha-browse
Sinister Pond Foil,Gothic,Foil,Elite,26.48,25.4,-1.0800000000000018,-4.078549848942605,https://www.tcgplayer.com/product/667635/sorcery-contested-realm-gothic-sinister-pond-foil
Dragonlord Box,Dragonlord,Standard,,266.05,265.17,-0.8799999999999955,-0.33076489381694996,https://www.tcgplayer.com/product/641955/sorcery-contested-realm-dragonlord-dragonlord-box
Tringh Constrictor Foil,Alpha,Foil,Exceptional,14.08,13.23,-0.8499999999999996,-6.036931818181816,https://www.tcgplayer.com/product/522358/sorcery-contested-realm-alpha-tringh-constrictor-foil
Assimilator Snail Foil,Gothic,Foil,Elite,15.74,14.89,-0.8499999999999996,-5.400254129606097,https://www.tcgplayer.com/product/666972/sorcery-contested-realm-gothic-assimilator-snail-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,131.8,131.04,-0.7600000000000193,-0.5766312594840813,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Deathspeaker Foil,Beta,Foil,Elite,53.23,53.95,0.720000000000006,1.3526207026113206,https://www.tcgplayer.com/product/523123/sorcery-contested-realm-beta-deathspeaker-foil
Waypoint Portal Foil,Alpha,Foil,Exceptional,13.97,13.25,-0.7200000000000006,-5.153901216893347,https://www.tcgplayer.com/product/522499/sorcery-contested-realm-alpha-waypoint-portal-foil
Gothic Booster Box,Gothic,Standard,,177.63,176.98,-0.6500000000000057,-0.36592917862973917,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
Rebecks Foil,Arthurian Legends,Foil,Unique,36.44,35.82,-0.6199999999999974,-1.7014270032930778,https://www.tcgplayer.com/product/585385/sorcery-contested-realm-arthurian-legends-rebecks-foil
Extinguish Foil,Alpha,Foil,Ordinary,9.82,9.22,-0.5999999999999996,-6.109979633401219,https://www.tcgplayer.com/product/522088/sorcery-contested-realm-alpha-extinguish-foil
Torrid Omphalos,Gothic,Standard,Unique,50.39,49.89,-0.5,-0.9922603691208574,https://www.tcgplayer.com/product/667726/sorcery-contested-realm-gothic-torrid-omphalos
The Green Knight,Arthurian Legends,Standard,Unique,21.27,21.75,0.4800000000000004,2.256699576868831,https://www.tcgplayer.com/product/585502/sorcery-contested-realm-arthurian-legends-the-green-knight
