name,expansion,finish,rarity,Prev Price ($),Curr Price ($),change ($),change (%),art_link
Balor of the Evil Eye Foil,Gothic,Foil,Unique,199.33,211.94,12.609999999999985,6.326192745698081,https://www.tcgplayer.com/product/666980/sorcery-contested-realm-gothic-balor-of-the-evil-eye-foil
City of Plenty Foil,Gothic,Foil,Unique,151.42,163.86,12.440000000000026,8.215559371285185,https://www.tcgplayer.com/product/667069/sorcery-contested-realm-gothic-city-of-plenty-foil
The Rack Foil,Gothic,Foil,Unique,134.24,146.58,12.340000000000003,9.192491060786653,https://www.tcgplayer.com/product/667709/sorcery-contested-realm-gothic-the-rack-foil
Torrid Omphalos Foil,Gothic,Foil,Unique,233.29,239.35,6.060000000000002,2.597625273265036,https://www.tcgplayer.com/product/667727/sorcery-contested-realm-gothic-torrid-omphalos-foil
Alpha Booster Box,Alpha,Standard,,1906.27,1911.67,5.400000000000091,0.2832757164515043,https://www.tcgplayer.com/product/521581/sorcery-contested-realm-alpha-alpha-booster-box
Grigori Rasputin Foil,Gothic,Foil,Unique,127.4,132.69,5.289999999999992,4.152276295133431,https://www.tcgplayer.com/product/667287/sorcery-contested-realm-gothic-grigori-rasputin-foil
City of Traitors Foil,Gothic,Foil,Unique,93.82,89.12,-4.699999999999989,-5.009592837348102,https://www.tcgplayer.com/product/667073/sorcery-contested-realm-gothic-city-of-traitors-foil
Gilman House Foil,Gothic,Foil,Unique,121.89,124.23,2.3400000000000034,1.9197637213881396,https://www.tcgplayer.com/product/667263/sorcery-contested-realm-gothic-gilman-house-foil
Merlins Tower Foil,Arthurian Legends,Foil,Unique,51.97,54.3,2.3299999999999983,4.4833557821820245,https://www.tcgplayer.com/product/585339/sorcery-contested-realm-arthurian-legends-merlins-tower-foil
Broceliande Foil,Arthurian Legends,Foil,Unique,29.3,30.95,1.6499999999999986,5.631399317406139,https://www.tcgplayer.com/product/585176/sorcery-contested-realm-arthurian-legends-broceliande-foil
Eclipse Foil,Gothic,Foil,Unique,120.31,121.84,1.5300000000000011,1.2717147369295994,https://www.tcgplayer.com/product/667171/sorcery-contested-realm-gothic-eclipse-foil
Adept Illusionist Foil,Beta,Foil,Elite,27.71,29.04,1.3299999999999983,4.7997112955611625,https://www.tcgplayer.com/product/522811/sorcery-contested-realm-beta-adept-illusionist-foil
Adtonitum,Dragonlord,Standard,Unique,27.4,28.72,1.3200000000000003,4.817518248175183,https://www.tcgplayer.com/product/647352/sorcery-contested-realm-dragonlord-adtonitum
Locusts of Illyria Foil,Gothic,Foil,Unique,69.78,68.49,-1.2900000000000063,-1.8486672398968274,https://www.tcgplayer.com/product/667403/sorcery-contested-realm-gothic-locusts-of-illyria-foil
Boudicca Foil,Arthurian Legends,Foil,Unique,108.8,109.78,0.980000000000004,0.9007352941176507,https://www.tcgplayer.com/product/585170/sorcery-contested-realm-arthurian-legends-boudicca-foil
Prophets of Doom Preconstructed Decks,Gothic,Standard,,40.83,41.78,0.9500000000000028,2.326720548616221,https://www.tcgplayer.com/product/656589/sorcery-contested-realm-gothic-prophets-of-doom-preconstructed-decks
Mudflow Foil,Alpha,Foil,Exceptional,13.67,14.52,0.8499999999999996,6.217995610826625,https://www.tcgplayer.com/product/522145/sorcery-contested-realm-alpha-mudflow-foil
Arthurian Legends Booster Box,Arthurian Legends,Standard,,122.17,121.47,-0.7000000000000028,-0.5729720880739976,https://www.tcgplayer.com/product/563830/sorcery-contested-realm-arthurian-legends-arthurian-legends-booster-box
Pathfinder Foil,Beta,Foil,Unique,138.1,138.79,0.6899999999999977,0.49963794351918733,https://www.tcgplayer.com/product/523553/sorcery-contested-realm-beta-pathfinder-foil
Gothic Booster Box,Gothic,Standard,,197.3,196.66,-0.6400000000000148,-0.32437911809428016,https://www.tcgplayer.com/product/656591/sorcery-contested-realm-gothic-gothic-booster-box
